start,end,name,dna
184396,184614,CA_P0169,Plasmid
184635,184850,CA_P0170,Plasmid
185130,185348,CA_P0171,Plasmid
185369,185584,CA_P0172,Plasmid
185845,186987,CA_P0173,Plasmid
187003,187422,CA_P0174,Plasmid
188765,189775,CA_P0175,Plasmid
190149,190448,CA_P0176,Plasmid
190602,191351,CA_P0177,Plasmid
191582,191953,CA_P0178,Plasmid
